#Generated on Thu, 26 Feb 2015 16:08:47 CET 
#Registered probes: 12790
#Connected probes: 7672
#No.:ASN:Holder:Count of registered probes:Count of connected probes:Cumulative probability of connected probes
1650:13238:YANDEX Yandex LLC,RU:1:1:0.8599
1651:12324:LUBMAN-EDU-AS Poland, Lublin,PL:1:1:0.8600
1652:44775:ECOM-DON-AS Closed Joint Stock Company TransTeleCom,RU:1:1:0.8601
1653:33361:THEWIRE - THE WIRE INC.,CA:1:1:0.8603
1654:18210:AUSREGISTRY-AS-ANYCAST2 AusRegistry Anycast system,AU:1:1:0.8604
1655:44002:SYS-DATACOM Sys-datacom, s.r.o.,CZ:1:1:0.8605
1656:196745:DATACENTA-AS Datacenta Hosting Ltd,GB:1:1:0.8607
1657:27843:OPTICAL TECHNOLOGIES S.A.C.,PE:1:1:0.8608
1658:9039:IIAT-AS IIAT Autonomous System,RU:1:1:0.8609
1659:196740:TELELAN-AS Teleradiocompany TeleLan LLC,UA:1:1:0.8611
1660:1739:TUTNET TUT Autonomous System,FI:1:1:0.8612
1661:49232:RACKFISH Rackfish AB,SE:1:1:0.8613
1662:24006:KNOSSOS-AS-NZ Knossos Networks Limited,NZ:1:1:0.8614
1663:44489:STARNET Starnet s.r.o.,CZ:2:1:0.8616
1664:39617:CONSULTANCY-ASN Chris Burton t/a 8086 Consultancy,GB:1:1:0.8617
1665:132857:FFML-AS-AP Full Flavour Media Limited,NZ:1:1:0.8618
1666:1734:ROP-COCA-AS01 - Contra Costa County Regional Occupation Program / Richmond,US:1:1:0.8620
1667:37084:simbanet-tz,TZ:1:1:0.8621
1668:13122:MANX-AS MANX-TELECOM Autonomous System,GB:1:1:0.8622
1669:15806:ORG-IG30-RIPE Irish Government,IE:1:1:0.8624
1670:15800:COORDINATOR-AS PP "Koordinator",UA:1:1:0.8625
1671:34288:AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug,CH:2:1:0.8626
1672:6886:INTS-ASN INTS,UA:1:1:0.8627
1673:15796:ORANGE-CH-AUTONOMOUS-SYSTEM Orange Communication SA,CH:1:1:0.8629
1674:15793:Donator main networks. Located in Gothenburg, Sweden,SE:1:1:0.8630
1675:6881:NIXCZ NIX.CZ z.s.p.o.,CZ:1:1:0.8631
1676:55511:VLL-AS-AP Vimpelcom Lao Co Ltd,LA:1:1:0.8633
1677:198672:ENET ene't Service GmbH,DE:1:1:0.8634
1678:29425:SAKHCOM-AS Sakh.com LLC,RU:1:1:0.8635
1679:48493:TFMNET-AS TFM Networks Ltd,GB:1:1:0.8637
1680:31708:COREIX-UK-AS Coreix Ltd,GB:1:1:0.8638
1681:37154:ZAMTEL,ZM:1:1:0.8639
1682:37662:WIOCC-AS,MU:1:1:0.8641
1683:47613:INFO-CENTER Info-Centre Ltd.,KZ:1:1:0.8642
1684:198171:HOSTING90 HOSTING90 systems s.r.o.,CZ:1:1:0.8643
1685:44957:OPITEL Vodafone Omnitel B.V.,IT:2:1:0.8644
1686:44955:DARKGROUP Dark Group Ltd,GB:1:1:0.8646
1687:15576:NTS NTS Workspace AG,CH:1:1:0.8647
1688:44951:EFONDS-AS eFonds Solutions AG,DE:1:1:0.8648
1689:39288:CZUBYPL-NET Nette sp. z o.o. Autonomous System,PL:1:1:0.8650
1690:8271:CH-IBS-AS8271 Internet Business Solutions AG,CH:1:1:0.8651
1691:29676:GRADWELL Gradwell dot com Limited,GB:1:1:0.8652
1692:62007:MAVIANMAX MavianMax srl,IT:1:1:0.8654
1693:39449:FASTCOM-AS Fastcom Broadband Limited,IE:1:1:0.8655
1694:29670:IN-BERLIN-AS Individual Network Berlin e.V.,DE:1:1:0.8656
1695:50304:BLIX Blix Solutions AS,NO:1:1:0.8657
1696:1113:TUGNET Technische Universitaet Graz,,AT:1:1:0.8659
1697:29076:CITYTELECOM-AS Filanco LTD,RU:1:1:0.8660
1698:8677:AS8677 Atos Worldline SAS,FR:1:1:0.8661
1699:8676:PRTSYSTEMS PRT Systems Limited,GB:2:1:0.8663
1700:8675:AS_TULATEL OJSC Rostelecom,RU:2:1:0.8664
1701:8674:NETNOD-IX Netnod Internet Exchange Sverige AB,SE:1:1:0.8665
1702:35714:INFOSERVICE-UA PP "Infoservis-Link",UA:1:1:0.8667
1703:22342:TCMC - The Commonwealth Medical College,US:1:1:0.8668
1704:21775:AS-AFILIAS-REGISTRY-SERVICES - Afilias Canada, Corp.,CA:2:1:0.8669
1705:11318:GU - Georgetown University,US:1:1:0.8670
1706:8412:TMA T-Mobile Austria GmbH,AT:1:1:0.8672
1707:51782:BUZCOM BUZ BROADBAND LIMITED,GB:1:1:0.8673
1708:26504:METRO-VA-KG - MetroCast Communications,US:1:1:0.8674
1709:51018:GORANNET-AS Goran Net ISP LTD.,IQ:1:1:0.8676
1710:12418:QUANTUM Quantum CJSC,RU:1:1:0.8677
1711:50543:SARATOV-AS CJSC "ER-Telecom Holding",RU:2:1:0.8678
1712:50542:VORONEZH-AS CJSC "ER-Telecom Holding",RU:1:1:0.8680
1713:51541:IR-SEPEHRAVA Sepehr Ava Data Processing Company (LTD),IR:1:1:0.8681
1714:35007:MICONET-AS Miconet Sp. z o.o.,PL:1:1:0.8682
1715:51083:GRENODE Grenode,FR:1:1:0.8684
1716:45494:LAHAI-SG NREN ASN for Misc. Root Servers and Community,NP:2:1:0.8685
1717:48441:MAGLAN-AS Society with limited liability MagLAN,RU:1:1:0.8686
1718:3927:RGNET-WAO - RGnet, LLC,US:1:1:0.8687
1719:60986:RDITELECOM-AS ZagorodTelecom LLC,RU:2:1:0.8689
1720:20917:KHEOPS-AUTONOMOUS-SYSTEM KHEOPS Organisation,FR:1:1:0.8690
1721:6720:MAGWIEN Magistrat der Stadt Wien, Magistratsabteilung 14,AT:1:1:0.8691
1722:8303:WDR-AS Westdeutscher Rundfunk Koeln,DE:1:1:0.8693
1723:8301:GIBTELECOMNET www.GIBTELE.COM,GI:1:1:0.8694
1724:28855:GALACSYS-AS GalacSYS is an hosting and managed services provider,FR:1:1:0.8695
1725:35625:ATE Avenir Telematique S.A.S.,FR:1:1:0.8697
1726:8309:SIPARTECH SIPARTECH Sarl,FR:1:1:0.8698
1727:48112:XINDI-AS XINDI Systems SRL,RO:1:1:0.8699
1728:39065:SOHONET-AS Southern Telecommunication Company Ltd.,UA:1:1:0.8700
1729:27733:Centro Nacional de Computacion,PY:2:1:0.8702
1730:11260:EASTLINK-HSI - EastLink,CA:1:1:0.8703
1731:39069:CARM Comunidad Autonoma de la Region de Murcia,ES:1:1:0.8704
1732:39264:METROMAX-AS JSC Sakha-Belkom,RU:1:1:0.8706
1733:197288:STOFANET Stofa A/S,DK:2:1:0.8707
1734:262199:Columbus Networks El Salvador SA de CV,SV:1:1:0.8708
1735:32448:METROCAST-1 - MetroCast Cablevision of New Hampshire, LLC.,US:1:1:0.8710
1736:197975:WM-ASN whatever mobile GmbH,DE:1:1:0.8711
1737:38955:WORLD4YOU World4You Internet Services GmbH,AT:1:1:0.8712
1738:197971:KNIGHTSTAR-AS Knightstar Poland Sp. z o.o.,PL:1:1:0.8714
1739:61239:NRDC-AS Naji Research & Development Company Private Join-Stock,IR:1:1:0.8715
1740:51978:WEMACOM WEMACOM Telekommunikation GmbH,DE:1:1:0.8716
1741:42514:SIGNAL-AS Signal Service LLC,RU:1:1:0.8717
1742:42518:UNETCOM-AS Unet Communication LLC,UA:1:1:0.8719
1743:35539:INFOLINK-T-AS OJSC Infolink Technology,RU:1:1:0.8720
1744:23969:TOT-NET TOT Public Company Limited,TH:1:1:0.8721
1745:51164:CYBERCOM-FI Cybercom Finland Oy,FI:1:1:0.8723
1746:12668:MIRALOGIC-AS LLC "KomTehCentr",RU:1:1:0.8724
1747:51943:CNM-AS Zhilynsky Pavel Vladimirovich,UA:1:1:0.8725
1748:57119:NAITWAYS-AS NAITWAYS SAS,FR:1:1:0.8727
1749:41381:LUCENSE-ASN Lucense SCpA,IT:1:1:0.8728
1750:3661:ERX-CUHKNET The Chinese University of Hong Kong,HK:2:1:0.8729
1751:21060:ASN-ATEA-DK Atea A/S,DK:1:1:0.8730
1752:61194:ANOTHER9 Business Recovery Services Limited,IE:1:1:0.8732
1753:42355:BBN Bredbaand Nord A/S,DK:1:1:0.8733
1754:42353:SIMWOOD Simwood eSMS Limited,GB:1:1:0.8734
1755:42420:INTERNET-CENTER-AS Net By Net Holding LLC,RU:1:1:0.8736
1756:11442:NCSU - North Carolina State University,US:1:1:0.8737
1757:60187:LGFL-AS London Grid for Learning Trust,GB:1:1:0.8738
1758:43110:ROSTNET-AS Joint Ukrainian-American enterprise Ewropol with legal form Ltd,UA:1:1:0.8740
1759:24909:TIMOCOM-AS TimoCom Soft- und Hardware GmbH,DE:1:1:0.8741
1760:28068:Universidad Nacional de San Luis,AR:1:1:0.8742
1761:49604:ZONE Zone Media Autonomous System,EE:1:1:0.8743
1762:57571:TELEKONIKA_RUZA-AS LLC "Telekonika",RU:1:1:0.8745
1763:9150:INTERCONNECT ML Consultancy,NL:1:1:0.8746
1764:9153:BURSTFIRE-EU Burstfire Networks Limited,GB:1:1:0.8747
1765:23352:SERVERCENTRAL - Server Central Network,US:1:1:0.8749
1766:45164:ALLIED-TELESYS-NZ-AS-AP Allied Telesis ASN,NZ:1:1:0.8750
1767:5009:EATEL - EATEL,US:1:1:0.8751
1768:1101:IP-EEND-AS IP-EEND BV,NL:1:1:0.8753
1769:197426:BITCANAL-AS Joao Carlos de Almeida Silveira trading as Bitcanal,PT:1:1:0.8754
1770:20621:OPENIT OpenIT GmbH,DE:1:1:0.8755
1771:197424:ENTERPRENEUR-AS TOV Commercial Company 'Olevan plus',UA:1:1:0.8757
1772:9488:SNU-AS-KR Seoul National University,KR:1:1:0.8758
1773:25234:GLOBE-AS ACTIVE 24, s.r.o.,CZ:1:1:0.8759
1774:37520:Rhodes-Univ,ZA:1:1:0.8760
1775:9482:ASN-PLATFORM-AP Platform Networks Pty Ltd,AU:1:1:0.8762
1776:37524:AFRICELL-GM,GM:1:1:0.8763
1777:16409:PBW-COMMUNICATIONS - PBW Communications, LLC,US:1:1:0.8764
1778:16796:MERLIN-NET - MERLIN,CA:1:1:0.8766
1779:198731:PRISCO-AS Prisco Electronica S.L,ES:1:1:0.8767
1780:21193:XARXA-AS Centre de Telecomuncaciones i Tecnologies de la Informacias de la Generalitat de Catalunya,ES:1:1:0.8768
1781:13335:CLOUDFLARENET - CloudFlare, Inc.,US:1:1:0.8770
1782:20821:ELEKTROCENTROMONTAZH-AS OJSC Elektrocentromontazh,RU:1:1:0.8771
1783:42220:SIAPI-AS TREVENQUE SISTEMAS DE INFORMACION S.L.,ES:1:1:0.8772
1784:199600:VIRTIS Virtis s.r.o.,CZ:1:1:0.8773
1785:9556:IINET-AU iiNet Limited,AU:1:1:0.8775
1786:9735:HKDNR-AS-AP Hong Kong Domain Name Registration Co. Ltd,HK:1:1:0.8776
1787:9737:TOTNET-TH-AS-AP TOT Public Company Limited,TH:1:1:0.8777
1788:20956:STYLECOM-AS Stylecom Ltd,BG:1:1:0.8779
1789:24122:BDCOM-BD-AS-AP BDCOM Online Limited,BD:1:1:0.8780
1790:1909:ALPHA-NAP-AS - San Diego Supercomputer Center,US:1:1:0.8781
1791:62588:ASGDC - Active Solutions Group,US:1:1:0.8783
1792:13082:2DAY Telecom LLP,KZ:1:1:0.8784
1793:44764:BITPRO BITPRO as,NO:1:1:0.8785
1794:198089:IPVN-AS01 IP Visie Networking B.V.,NL:1:1:0.8786
1795:39995:BRIGHTROLL - BrightRoll, Inc.,US:1:1:0.8788
1796:44763:NON National Oilwell Norway AS,NO:1:1:0.8789
1797:198080:EXN-AS EX Networks Limited,GB:1:1:0.8790
1798:41998:NECKARCOM-AS Neckarcom Telekommunikation GmbH,DE:1:1:0.8792
1799:42642:ASGIC Gulf Investment Corporation,KW:1:1:0.8793
1800:36925:ASMedi,MA:1:1:0.8794
1801:41334:MANCHE-TELECOM-AS MANCHE TELECOM,FR:1:1:0.8796
1802:45014:HOSTIT-MK-AS Nuco Technologies Ltd,GB:1:1:0.8797
1803:44549:MEGA-M-AS Mega M, d.o.o., Velenje,SI:1:1:0.8798
1804:198060:DARVA DEVELOPPEMENT D'APPLICATIONS SUR RESEAUX A VALEUR AJOUTEE,FR:1:1:0.8800
1805:198068:FASTNET FASTVPS EESTI OU,EE:1:1:0.8801
1806:35314:TSC-AS1 Telematic Service Communication srl,IT:1:1:0.8802
1807:20555:WSISIZ-AS Wyzsza Szkola Informatyki Stosowanej i Zarzadzania,PL:1:1:0.8803
1808:41477:LMAX LMAX Limited,GB:1:1:0.8805
1809:29081:WVNET-AT-AS WVNET Information und Kommunikation GmbH,AT:1:1:0.8806
1810:9026:ULI-MAIN Utility Line Italia S.r.l.,IT:1:1:0.8807
1811:9021:ISNET Is Net Elektonik Bilgi Uretim Dagitim Ticaret ve Iletisim Hizmetleri A.S.,TR:1:1:0.8809
1812:13249:ITS-UA IT Systems LLC,UA:1:1:0.8810
1813:29244:TELENORBG-AS Telenor Bulgaria EAD,BG:1:1:0.8811
1814:29243:MMD-AS MMD Networks Oy,FI:1:1:0.8813
1815:15810:BBVA-AS Banco Bilbao Vizcaya Argentaria, S.A.,ES:1:1:0.8814
1816:15738:UAEXPRESS TOV BF Express Ltd,UA:1:1:0.8815
1817:15815:INTRANS-AS IntraNS,AZ:1:1:0.8816
1818:12810:VIPNET-AS VIPnet d.o.o.,HR:1:1:0.8818
1819:34274:ELBMULTIMEDIA ELB MULTIMEDIA,FR:1:1:0.8819
1820:6893:SAITIS-NETWORK Saitis Network, N.Desir,CH:1:1:0.8820
1821:12931:IDKOM IDKOM Networks GmbH,DE:1:1:0.8822
1822:39526:TELECOMMD-AS ICS Networks Solutions SRL,MD:1:1:0.8823
1823:15788:EFLUXA Fullsix spa,IT:1:1:0.8824
1824:50222:MARIINSKY-AS Federal Government Cultural Organization "State Academic Mariinsky Theatre",RU:1:1:0.8826
1825:33915:TNF-AS Vodafone Libertel B.V.,NL:1:1:0.8827
1826:41601:OBLTEL-AS NEO Print Ltd.,RU:1:1:0.8828
1827:202225:LAYER7-AS Layer7 BVBA,BE:1:1:0.8830
1828:29404:ELBRACHT-COMPUTER-AS ELBRACHT Autonomous System,DE:1:1:0.8831
1829:20312:Fundación Centro Nacional de Innovación Tecnológica (CENIT),VE:1:1:0.8832
1830:15614:DRAGON Dragon Internet a.s.,CZ:1:1:0.8833
1831:31736:SENSELAN-AS senseLAN GmbH,CH:1:1:0.8835
1832:38031:OPTIMAX-BD-AS-AP OptiMax Communication Ltd.,BD:1:1:0.8836
1833:57809:SERVEURCOM Serveurcom SRL,FR:2:1:0.8837
1834:37678:BOFINET,BW:1:1:0.8839
1835:44384:CROSSAN Crossan CableComm Ltd,IE:1:1:0.8840
1836:34019:HIVANE Hivane,FR:1:1:0.8841
1837:19662:UNISERVE-ONLINE - Uniserve On Line,CA:1:1:0.8843
1838:31283:FASTHOST-AS Availo AS,NO:1:1:0.8844
1839:56347:MEDIANA-AS Mediana ltd.,UA:1:1:0.8845
1840:44814:BTEL-BG-AS "Bulgartel" EAD,BG:1:1:0.8846
1841:12880:DCI-AS Information Technology Company (ITC),IR:4:1:0.8848
1842:33824:CONSOL-AS ConSol Consulting & Solutions Software GmbH,DE:1:1:0.8849
1843:59406:ENTER-AS Enter LLC,RU:1:1:0.8850
1844:33823:GEMENII PHOENIX TELECOM & MEDIA SERVICES SRL,RO:1:1:0.8852
1845:50530:SHABDIZ Shabdiz Telecom Network JSC,IR:1:1:0.8853
1846:8240:ASO Autonomous System,EE:1:1:0.8854
1847:8241:RELLINE-AS CJSC Relline,RU:1:1:0.8856
1848:24482:SGGS-AS-AP SG.GS,SG:1:1:0.8857
1849:14569:HCT-AS - HCT,US:1:1:0.8858
1850:35826:NETSERVERS-AS Netservers Limited,GB:1:1:0.8859
1851:39458:REALHOSTS-AS Real Hosts Limited,GB:1:1:0.8861
1852:29668:QUBE Qube Managed Services Limited,GB:1:1:0.8862
1853:29067:UATLD-AS Hostmaster LLC,UA:1:1:0.8863
1854:8648:KAMP-DE KAMP Netzwerkdienste GmbH,DE:1:1:0.8865
1855:30737:SAFETY-AS Safety Computing AS,NO:1:1:0.8866
1856:23752:NPTELECOM-NP-AS Nepal Telecommunications Corporation, Internet Services,NP:1:1:0.8867
1857:31461:MORAVIA-IT-AS Moravia IT, a.s.,CZ:1:1:0.8869
1858:23205:DIGIS-23205 - JAB Wireless, INC.,US:1:1:0.8870
1859:28917:FIORD-AS JSC "TRC FIORD",RU:1:1:0.8871
1860:39184:ULTRANET-AS ,BG:1:1:0.8873
1861:34497:AS2E2_1 Logicalis Guernsey Ltd,GG:1:1:0.8874
1862:27742:Amnet Telecomunicaciones S.A.,NI:2:1:0.8875
1863:9125:ORIONTELEKOM-AS Drustvo za telekomunikacije Orion telekom doo Beograd, Gandijeva 76a,RS:3:1:0.8876
1864:25:UCB - University of California at Berkeley,US:1:1:0.8878
1865:35832:BGFL Birmingham Grid for Learning AS,GB:1:1:0.8879
1866:27:UMDNET - University of Maryland,US:2:1:0.8880
1867:5580:HIBERNIA TripartZ B.V.,NL:4:1:0.8882
1868:44831:INSIEL-AS Insiel- Informatica per il sistema degli enti locali S.p.A,IT:1:1:0.8883
1869:50825:UVT UVT s.r.o.,CZ:1:1:0.8884
1870:20632:PETERSTAR-AS OJSC MegaFon,RU:1:1:0.8886
1871:31519:VOICECOM-AS SIA "ECO NETWORKS",LV:1:1:0.8887
1872:22573:NWTEL - Northwestel Inc.,CA:1:1:0.8888
1873:34683:NETLINE Netline S.A.,LU:1:1:0.8889
1874:33031:INERAIL - Inerail,US:1:1:0.8891
1875:57407:CKSOFT CK Software GmbH,DE:1:1:0.8892
1876:29084:COMNET-AS Comnet Bulgaria Holding Ltd.,BG:1:1:0.8893
1877:43341:MDLINK MDlink online service center GmbH,DE:1:1:0.8895
1878:23688:LINK3-TECH-AS-BD-AP Link3 Technologies Ltd.,BD:2:1:0.8896
1879:51718:HYD Hospedaje y Dominios S.L.,ES:1:1:0.8897
1880:34688:PL-MAVERICK-AS Maverick Network sp. z o.o,PL:2:1:0.8899
1881:4134:CHINANET-BACKBONE No.31,Jin-rong Street,CN:6:1:0.8900
1882:9908:HKCABLE2-HK-AP HK Cable TV Ltd,HK:1:1:0.8901
1883:41911:LANETUA2-AS Lanet Network Ltd.,UA:1:1:0.8903
1884:32098:TRANSTELCO-INC - Transtelco Inc,US:1:1:0.8904
1885:22799:DCC - Delta Cable Communications Ltd.,CA:2:1:0.8905
1886:25352:GUARDIAN-NETWORKS H B H Trade Center v/Henrik Bo Hansen,DK:1:1:0.8906
1887:60227:CONTACTLAB ContactLab SpA,IT:1:1:0.8908
1888:15399:WANANCHI-KE,KE:2:1:0.8909
1889:35522:IFDK-AS CJSC IFD KAPITAL,RU:1:1:0.8910
1890:24895:EURAJOKI-AS EURAJOEN PUHELIN OSK,FI:1:1:0.8912
1891:16095:JAYNET jay.net a/s,DK:1:1:0.8913
1892:262438:VELOMAX TELECOM S/A,BR:2:1:0.8914
1893:198357:PADIDAR Padidar Technology Co,IR:1:1:0.8916
1894:201787:TECH-MEDIA-AS Tech-Media Sp. z o.o.,PL:1:1:0.8917
1895:61283:MILLAR Andrew Millar Ltd,GB:1:1:0.8918
1896:25534:INTELSOFT-AS Intelsoft Kazakstan AS,RU:1:1:0.8919
1897:3663:NETNET-NET - NetNet,US:1:1:0.8921
1898:25538:IN-ULM Internet Ulm/Neu-Ulm e.V.,DE:1:1:0.8922
1899:24806:INTERNET-CZ INTERNET CZ, a.s.,CZ:1:1:0.8923
1900:17547:QALA-SG-AP M1 CONNECT PTE. LTD.,SG:1:1:0.8925
1901:51996:MICROSTRATEGY_POLAND-AS MicroStrategy Poland Sp. z o.o.,PL:1:1:0.8926
1902:2055:LSU-1 - Louisiana State University,US:1:1:0.8927
1903:43127:PCK-AS Ifolor AG,CH:1:1:0.8929
1904:47116:INTELLIHOME-AS Intellihome Tavkozlesi Szolgaltato Kft,HU:1:1:0.8930
1905:199128:PETNET-ASN PET NET DOO Gevgelija,MK:2:1:0.8931
1906:52088:PORTRIX portrix Systems GmbH,DE:2:1:0.8932
1907:42431:B-NET BiConsult Eood,BG:1:1:0.8934
1908:8310:PACWAN-ASN PACWAN,FR:1:1:0.8935
1909:57214:VIDIKON Vidikon-K, CJSC,RU:1:1:0.8936
1910:1712:FR-RENATER-ENST Ecole Nationale Superieure des Telecommunications,FR:1:1:0.8938
1911:6735:SDTNET sdt.net AG,DE:1:1:0.8939
1912:17435:WXC-AS-NZ WorldxChange Communications LTD,NZ:1:1:0.8940
1913:3597:Fundación InnovaT,AR:2:1:0.8942
1914:20631:ASARTECOM Artecom Ltd,RU:1:1:0.8943
1915:3599:BINCNET - CDW Technologies Inc.,US:1:1:0.8944
1916:20634:TELECOM-LI Telecom Liechtenstein AG,LI:1:1:0.8946
1917:21239:DNS-BELGIUM DNS-Belgium,BE:1:1:0.8947
1918:25227:ASN-AVANTEL-MSK Avantel, Close Joint Stock Company,RU:1:1:0.8948
1919:25220:GLOBALNOC-AS equada network GmbH,DE:1:1:0.8949
1920:198722:TXRX-AS TxRx Communications Ltd,GB:2:1:0.8951
1921:41854:NLINK-AS Nlink Telecommunications LLC,UA:2:1:0.8952
1922:21280:SWIFT-GLOBAL,MU:2:1:0.8953
1923:30990:ADJIB-AS,DJ:1:1:0.8955
1924:196949:PODRYAD-AS Kozitskiy A.M. PI,RU:1:1:0.8956
1925:196948:VEA-AS Ventspils Augstskola,LV:1:1:0.8957
1926:42727:GTSDP-AS Global Telecommunication Systems LLC,UA:3:1:0.8959
1927:202089:UNIMEDIA-AS UNIMEDIA-SERVICES,FR:1:1:0.8960
1928:199412:PIXELHOUSE-AS Pixelhouse GmbH,DE:1:1:0.8961
1929:49613:GRANIT-AS Granit Ltd.,RU:1:1:0.8962
1930:57068:VME Vivendi Mobile Entertainment SA,FR:1:1:0.8964
1931:53597:HOYOS-CONSULTING-LLC - Hoyos Consulting LLC,US:2:1:0.8965
1932:53264:CDC-LMB1 - Continuum Data Centers, LLC.,US:1:1:0.8966
1933:202069:COMUTO Comuto SAS,FR:1:1:0.8968
1934:49254:ALTERNET-AS Alternet Ltd,GE:1:1:0.8969
1935:15493:RUSCOMP-AS Closed Joint Stock Company "Russian company",RU:1:1:0.8970
1936:60713:TARRCI-AS TARR CENTRUM INNOWACYJNOSCI SP. ZOO.,PL:1:1:0.8972
1937:44417:NEOTELECOM-AS JSC Neotelecom,RU:1:1:0.8973
1938:56969:ASASTRAMIR Astra-mir Ltd.,RU:1:1:0.8974
1939:198096:CICA Centro Informatico Cientifico de Andalucia,ES:1:1:0.8975
1940:36934:ARTEL,RW:1:1:0.8977
1941:36423:SAN-JUAN-CABLE - San Juan Cable, LLC,PR:1:1:0.8978
1942:198653:CITEC-AS Centro Canario de Tratamiento de Informacion SLU,ES:1:1:0.8979
1943:41073:RTE Radio Telefis Eireann,IE:1:1:0.8981
1944:41075:ATW-AS ATW Internet Kft.,HU:2:1:0.8982
1945:48039:KGT-AS KGT new media,DE:1:1:0.8983
1946:34409:GRATKA-AS Polskapresse sp. z o.o.,PL:1:1:0.8985
1947:20547:SIXDG-AS Six Degrees Managed Data Limited,GB:1:1:0.8986
1948:34867:COSMONOVA-AS Cosmonova LLC,UA:1:1:0.8987
1949:34863:HEXANET HEXANET SAS,FR:1:1:0.8989
1950:41729:UMOEIKT-AS Atea AS,NO:1:1:0.8990
1951:62489:WCIT - WCIT - West Canaan Information Technology LLC,US:1:1:0.8991
1952:198385:ALPINEDC AlpineDC SA,CH:1:1:0.8992
1953:29278:DENINET-HU-AS Deninet KFT,HU:2:1:0.8994
1954:37266:AMOBIA-ASN,ZA:2:1:0.8995
1955:51319:KAJONET KajoNet Oy,FI:1:1:0.8996
1956:58291:COLOCENTER ColoCenter b.v.,NL:1:1:0.8998
1957:24725:ASN-HM Hostmaster LLC,UA:1:1:0.8999
1958:33765:TTCLDATA,TZ:2:1:0.9000
1959:37061:ONECOM,KE:1:1:0.9002
1960:133051:CBOCP-AS-AP COMMERCIAL BANK OF CEYLON PLC,LK:1:1:0.9003
1961:37284:Aljeel-net,LY:1:1:0.9004
1962:6856:IC-VORONEZH-AS IC-VORONEZH,RU:3:1:0.9005
1963:37281:OFIS,CG:1:1:0.9007
1964:47451:DOMEN D.O.O."Domen" Drustvo za Proizvodnju,Promet i Usluge - Podgorica,ME:1:1:0.9008
1965:34263:MPYNET-AS Mikkelin Puhelin OYj,FI:1:1:0.9009
1966:48659:WIDE-NET-AS WIDE-NET Sp. z o.o.,PL:1:1:0.9011
1967:197298:ATEL-LTDR OOO "Avtotransport Trejding Jekspedicija Logistika",RU:1:1:0.9012
1968:73:WASHINGTON-AS - University of Washington,US:1:1:0.9013
1969:17934:JGNV6 National Institute of Information and Communications Technology,JP:1:1:0.9015
1970:7106:OHIOBRIGHTNET - Com Net, Inc.,US:1:1:0.9016
1971:41670:HKFREE-AS Obcanske sdruzeni HKFree,CZ:1:1:0.9017
1972:29470:RETNNET-AS CJSC "RetnNet",RU:1:1:0.9019
1973:45957:VOXO-AS-AP Voxo Pty Ltd,AU:1:1:0.9020
1974:31725:SHTORM-AS ISP Shtorm Ltd,UA:1:1:0.9021
1975:31727:NODE4-AS Node4 Limited,GB:1:1:0.9022
1976:16020:TASCOM AO Tascom,RU:1:1:0.9024
1977:55850:TRUSTPOWERLTD-AS-AP TrustPower Ltd,NZ:1:1:0.9025
1978:8256:LODMAN-AS Technical University of Lodz Computer Centre,PL:1:1:0.9026
1979:8253:DUTHNET-AS Democritus University of Thrace,GR:1:1:0.9028
1980:40497:BETHEL-ASN1 - Bethel University,US:1:1:0.9029
1981:40490:AS-AFILIAS - Afilias Canada, Corp.,CA:1:1:0.9030
1982:5419:CUCI Cubic Circle B.V.,NL:1:1:0.9032
1983:33837:PRQ-AS PeRiQuito AB,SE:2:1:0.9033
1984:8789:NOV-AS Novosco Limited,GB:1:1:0.9034
1985:47645:STC-NET-AS Joint Stock Company Selena Telecom,RU:1:1:0.9035
1986:30836:NET23-AS 23VNET Ltd.,HU:1:1:0.9037
1987:15689:ASNUM-ORG-AISN1-RIPE Advanced IT Services Nottingham LTD,GB:1:1:0.9038
1988:30600:AS-CMN - Cinergy Metronet, Inc.,US:3:1:0.9039
1989:24257:JPIX-64ES Japan Internet Exchange Co., Ltd.,JP:1:1:0.9041
1990:197019:WEDOS WEDOS Internet, a.s.,CZ:1:1:0.9042
1991:29056:GSTW-AS Citycom Telekommunikation GmbH,AT:2:1:0.9043
1992:47927:WIFIWEB Wifiweb s.r.l.,IT:1:1:0.9045
1993:8431:AS8431 TEA Internet Service Provider,BG:1:1:0.9046
1994:28909:BG-TVSAT-AS TV SAT NET,BG:1:1:0.9047
1995:28907:MIROHOST Internet Invest Ltd.,UA:1:1:0.9048
1996:35731:VRATANET NT Service Ltd.,UA:1:1:0.9050
1997:35734:PNB-AS SIA Preses Nams Baltic,LV:1:1:0.9051
1998:15425:COMA AS for Coma s.r.o.,CZ:1:1:0.9052
1999:9824:JTCL-JP-AS Jupiter Telecommunication Co. Ltd,JP:1:1:0.9054
2000:51159:THINKSYSTEMSUK-ASN Think Systems UK Ltd,GB:1:1:0.9055
2001:6910:DIALTELECOMRO Digital Cable Systems S.A.,RO:1:1:0.9056
2002:9127:NETISSAT-AS NETISSAT,BG:1:1:0.9058
2003:197219:TWEEAT 2AT B.V.,NL:1:1:0.9059
2004:27678:NIC Chile,CL:1:1:0.9060
2005:34248:VELTON-TC-AS VELTON.TELECOM Ltd,UA:2:1:0.9062
2006:44843:AMSTEL AmsterdamTelecom Ltd.,RU:1:1:0.9063
